920,Made in Dagenham,2014,West End,David Arnold,Richard Thomas,Richard Bean,Based on the film of the same name,https://en.wikipedia.org/wiki/Made_in_Dagenham_(musical)
921,Maggie May,1964,West End,Lionel Bart,Bart,Alun Owen,,https://en.wikipedia.org/wiki/Maggie_May_(musical)
922,The Magic Mrs. Piggle Wiggle,2001,Off-Off-Broadway,Chad Henry,Henry,Henry,,https://en.wikipedia.org/wiki/The_Magic_Mrs._Piggle_Wiggle
923,The Magic of Lassie,1978,Musical film,Richard M. Sherman and Robert B. Sherman,Sherman and Sherman,"Sherman, Sherman and Jean Holloway",,https://en.wikipedia.org/wiki/The_Magic_of_Lassie
924,The Maid of the Mountains,1917,West End,Harold Fraser-Simson,Harry Graham,Frederick Lonsdale,,https://en.wikipedia.org/wiki/The_Maid_of_the_Mountains
925,Make a Wish,1951,Broadway,Hugh Martin,Martin,Preston Sturges,,https://en.wikipedia.org/wiki/Make_a_Wish_(musical)
926,Make Me a Song,2007,Off-Broadway revue,William Finn,Finn,N/A,,https://en.wikipedia.org/wiki/Make_Me_a_Song_(musical)
927,Making Tracks,1999,Off-Broadway,Woody Pak,Brian Yorkey,Welly Yang,,https://en.wikipedia.org/wiki/Making_Tracks
928,"Mame

+ film (1974)

",1966,Broadway,Jerry Herman,Herman,Jerome Lawrence and Robert E. Lee,"Notable songs: ""Mame"", ""We Need a Little Christmas"" and ""If He Walked Into My Life"".",https://en.wikipedia.org/wiki/Mame_(musical)
929,"Mamma Mia!

+ film (2008)

",1999,West End,Björn Ulvaeus and Benny Andersson,"Ulvaeus, Andersson and Stig Anderson",Catherine Johnson,"Compiled from songs by ABBA. Notable songs: ""Dancing Queen"", ""Does Your Mother Know"", and ""Mamma Mia"".",https://en.wikipedia.org/wiki/Mamma_Mia!
930,Mam'zelle Champagne,1906,Broadway revue,Cassius Freeborn,Edgar Allan Woolf,Woolf,Noted for Harry K. Thaw murdering Stanford White during the opening night performance.,https://en.wikipedia.org/wiki/Mam%27zelle_Champagne
931,The Man from Snowy River: Arena Spectacular,2002,Australian musical,"Bruce Rowland, Lee Kernaghan and Garth Porter",Kernaghan and Porter,David Atkins and Ignatius Jones,,https://en.wikipedia.org/wiki/The_Man_from_Snowy_River:_Arena_Spectacular
932,Man of La Mancha,1965,Broadway,Mitch Leigh,Joe Darion,Dale Wasserman,"Notable song: ""The Impossible Dream"".",https://en.wikipedia.org/wiki/Man_of_La_Mancha
933,The Man With a Load of Mischief,1966,Off-Broadway,John Clifton,Ben Tarver and Clifton,Tarver,,https://en.wikipedia.org/wiki/The_Man_With_a_Load_of_Mischief
934,The Many Adventures of Winnie the Pooh,1977,Musical Animated film,"Richard M. Sherman, Robert B. Sherman and Buddy Baker",Sherman and Sherman,Various writers,,https://en.wikipedia.org/wiki/The_Many_Adventures_of_Winnie_the_Pooh
935,March of the Falsettos,1981,Off-Broadway,William Finn,Finn,Finn,It would later be half of Falsettos.,https://en.wikipedia.org/wiki/March_of_the_Falsettos
936,Margie (Film),1946,Musical film,Alfred Newman,Newman,"F. Hugh Herbert, Ruth McKenney and Richard Bransten",,https://en.wikipedia.org/wiki/Margie_(film)
937,Marguerite,2008,West End,Michel Legrand,Alain Boublil and Herbert Kretzmer,"Claude-Michel Schönberg, Boublil and Jonathan Kent",,https://en.wikipedia.org/wiki/Marguerite_(musical)
938,Marie Christine,1999,Broadway,Michael John LaChiusa,LaChiusa,LaChiusa,,https://en.wikipedia.org/wiki/Marie_Christine
939,Marinka,1945,Broadway,Emmerich Kálmán,"George Marion, Jr.","Marion, Jr. and Karl Farkas",,https://en.wikipedia.org/wiki/Marinka_(operetta)
940,Marry Me a Little,1981,Off-Broadway revue,Stephen Sondheim,Sondheim,N/A,,https://en.wikipedia.org/wiki/Marry_Me_a_Little_(musical)
941,Martin Guerre,1997,West End,Claude-Michel Schönberg,Alain Boublil and Stephen Clark,Schönberg and Boublil,,https://en.wikipedia.org/wiki/Martin_Guerre_(musical)
942,"Mary Poppins

+ film (1964)

",2004,West End,"Richard M. Sherman, Robert B. Sherman and George Stiles","Sherman, Sherman and Anthony Drewe",Julian Fellowes,"Based on the film of the same name. Notable songs: ""Chim-Chim-Cheree"" and ""Supercalifragilisticexpialidocious"".",https://en.wikipedia.org/wiki/Mary_Poppins_(musical)
943,Matador,1987,West End,Mike Leander and Edward Seago,Leander and Seago,Peter Jukes,"Notable song: ""A Boy from Nowhere"".",https://en.wikipedia.org/wiki/Matador_(English_musical)
944,Matilda the Musical,2011,West End,Tim Minchin,Minchin,Dennis Kelly,Based on a children's novel (Matilda) by Roald Dahl. Had its Broadway premiere in 2013.,https://en.wikipedia.org/wiki/Matilda_the_Musical
945,Me and Juliet,1953,Broadway,Richard Rodgers,Oscar Hammerstein II,Hammerstein,,https://en.wikipedia.org/wiki/Me_and_Juliet
946,Me and My Dick,2009,University of Michigan,"A.J Holmes, Carlos Valdes and Darren Criss","Holmes, Valdes and Criss","Matt Lang, Nick Lang, Brian Holden and Eric Kahn Gale",Performed by StarKid Productions.,https://en.wikipedia.org/wiki/Me_and_My_Dick
947,Me and My Girl,1937,West End,Noel Gay,Douglas Furber and L. Arthur Rose,Furber and Rose,"Notable song: ""The Lambeth Walk"".",https://en.wikipedia.org/wiki/Me_and_My_Girl
948,Mean Girls,2017,Broadway,Jeff Richmond,Nell Benjamin,Tina Fey,Based on the 2004 film of the same name.,https://en.wikipedia.org/wiki/Mean_Girls_(musical)
949,"Meet Me in St. Louis

+ film (1944)

",1989,Broadway,Hugh Martin and Ralph Blane,Martin and Blane,Hugh Wheeler,"Based on the film of the same name. Notable song: ""Have Yourself a Merry Little Christmas"".",https://en.wikipedia.org/wiki/Meet_Me_in_St._Louis_(musical)
950,Meet Mister Future,2006,Off-Broadway,Scott Frankel,Michael Korie,Korie,,
951,Meet the Feebles,1989,Musical film,Peter Dasent,Dasent,Various writers,,https://en.wikipedia.org/wiki/Meet_the_Feebles
952,Mein Freund Bunbury,1964,East German musical,Gerd Natschinski,Jürgen Degenhardt,Helmut Bez and Jürgen Degenhardt,based on Oscar Wilde's The Importance of Being Earnest,
953,The Me Nobody Knows,1970,Broadway,Gary William Friedman,Will Holt,"Robert H. Livingston, Herb Schapiro and Stephen M. Joseph",,https://en.wikipedia.org/wiki/The_Me_Nobody_Knows
954,Memphis,2009,Broadway,David Bryan,Bryan and Joe DiPietro,DiPietro,,https://en.wikipedia.org/wiki/Memphis_(musical)
955,Menopause The Musical,2001,Off-Off-Broadway,Various artists,Jeanie Linders,Linders,,https://en.wikipedia.org/wiki/Menopause_The_Musical
956,Merlin,1983,Broadway,Elmer Bernstein,Don Black,Richard Levinson and William Link,,https://en.wikipedia.org/wiki/Merlin_(musical)
957,Merrily We Roll Along,1981,Broadway,Stephen Sondheim,Sondheim,George Furth,"Notable songs: ""Good Thing Going"" and ""Not a Day Goes By"".",https://en.wikipedia.org/wiki/Merrily_We_Roll_Along_(musical)
958,Metropolis,1989,West End,Joseph Brooks,Dusty Hughes and Brooks,Hughes,Based on the 1927 movie.,https://en.wikipedia.org/wiki/Metropolis_(musical)
959,Mexican Hayride,1944,Broadway,Cole Porter,Porter,Herbert Fields and Dorothy Fields,,https://en.wikipedia.org/wiki/Mexican_Hayride_(musical)
960,The Mighty Kong,1998,Musical film,Richard M. Sherman and Robert B. Sherman,Sherman and Sherman,William J. Keenan,,https://en.wikipedia.org/wiki/The_Mighty_Kong
961,Milk and Honey,1961,Broadway,Jerry Herman,Herman,Don Appell,,https://en.wikipedia.org/wiki/Milk_and_Honey_(musical)
962,Million Dollar Quartet,2010,Broadway,Various artists,Various artists,Colin Escott and Floyd Mutrux,,https://en.wikipedia.org/wiki/Million_Dollar_Quartet_(musical)
963,Minimum Wage,2007,Off-Broadway,"Sean Altman, Charlie LaGreca, Jeff LaGreca, Michael Gribbin, and Rob Utesch","Sean Altman, Charlie LaGreca, and Jeff LaGreca",Charlie LaGreca and Jeff LaGreca,"Notable songs:""All These Dreams"", ""Kooky, The Happy Burger Clown"" and ""Minimum Wage Theme""",
964,Miss 1917,1917,Broadway revue,Various artists,Various artists,Guy Bolton and P. G. Wodehouse,,https://en.wikipedia.org/wiki/Miss_1917
965,Miss Liberty,1949,Broadway,Irving Berlin,Berlin,Robert E. Sherwood,,https://en.wikipedia.org/wiki/Miss_Liberty
966,Miss Saigon,1989,West End,Claude-Michel Schönberg,"Alain Boublil and Richard Maltby, Jr.",Schönberg and Boublil,"Notable song: ""Last Night of the World"".",https://en.wikipedia.org/wiki/Miss_Saigon
967,Moby Dick,1992,West End,Robert Longden and Hereward Kaye,Longden and Kaye,Longden,,https://en.wikipedia.org/wiki/Moby_Dick_(musical)
968,Monkey Business,2009,Off-Off-Broadway,Ronnie L. McGhee,McGhee,McGhee,,https://en.wikipedia.org/w/index.php?title=Monkey_Business_(The_Musical)&action=edit&redlink=1
969,Moon Landing,2007,Off-Off-Broadway,Stephen Edwards,Edwards,Edwards,,https://en.wikipedia.org/wiki/Moon_Landing_(music_drama)
970,More Than You Deserve,1973,Off-Broadway,Jim Steinman,Steinman,Michael Weller,,https://en.wikipedia.org/wiki/More_Than_You_Deserve
971,The Most Happy Fella,1956,Broadway,Frank Loesser,Loesser,Loesser,"Notable song: ""Standin' on the Corner"".",https://en.wikipedia.org/wiki/The_Most_Happy_Fella
972,Moulin Rouge!,2001,Musical film,Various artists,Various artists,Baz Luhrmann and Craig Pearce,"Notable songs: ""Come What May"" and ""Elephant Love Medley"".",https://en.wikipedia.org/wiki/Moulin_Rouge!
973,Movin' Out,2002,Broadway,Billy Joel,Joel,Joel,,https://en.wikipedia.org/wiki/Movin%27_Out_(musical)
974,Mozart!,1999,Austrian musical,Sylvester Levay,Michael Kunze,Kunze,,https://en.wikipedia.org/wiki/Mozart!
975,"Mozart, l'opéra rock",2009,French musical,"Dove Attia, Jean-Pierre Pilot, Olivier Schultheis, William Rousseau, Nicolas Luciani, Rodrigue Janois and François Castello",Vincent Baguian and Patrice Guirao,Dove Attia and François Chouquet,"Notable songs: ""Tatoue-moi"", ""Vivre à en crever"", ""L'Assasymphonie"", ""Le bien qui fait mal"", ""J'accuse mon père"" and ""C'est bientôt la fin"".",https://en.wikipedia.org/wiki/Mozart _l%27op%C3%A9ra_rock
976,Mr. Cinders,1929,West End,Vivian Ellis and Richard Myers,Clifford Grey and Greatorex Newman,Grey and Newman,,https://en.wikipedia.org/wiki/Mr._Cinders
977,Mr. President,1962,Broadway,Irving Berlin,Berlin,Howard Lindsay and Russel Crouse,,https://en.wikipedia.org/wiki/Mr._President_(musical)
978,Mrs Henderson Presents,2015,West End,George Fenton & Simon Chamberlin,Don Black,Terry Johnson,Based on the film of the same name,https://en.wikipedia.org/wiki/Mrs_Henderson_Presents_(musical)
979,Mrs. Patterson,1954,Broadway,James Shelton (songwriter),Shelton,Charles Sebree and Greer Johnson,,
980,Mrs. Santa Claus,1996,Musical film,Jerry Herman,Herman,Mark Saltzman,Choreography by Rob Marshall,https://en.wikipedia.org/wiki/Mrs._Santa_Claus
981,Much Ado,1997,Off-West End,Bernard J. Taylor,Taylor,Taylor,,https://en.wikipedia.org/wiki/Much_Ado
982,Mr. Wonderful,1956,Broadway,"Jerry Bock, Larry Holofcener and George David Weiss","Bock, Holofcener and Weiss",Joseph Stein and Will Glickman,,https://en.wikipedia.org/wiki/Mr._Wonderful_(musical)
983,Mulan,1998,Musical film,Jerry Goldsmith and Matthew Wilder,Goldsmith and Wilder,Robert D. San Souci,,https://en.wikipedia.org/wiki/Mulan_(1998_film)
984,Mulan II,2004,Musical film,Joel McNeely,Joel McNeely,"Michael Lucker, Chris Parker, and Roger S. H. Schulman",,https://en.wikipedia.org/wiki/Mulan_II
985,The Muppet Movie,1979,Musical film,Paul Williams and Kenny Ascher,Williams and Ascher,Jack Burns and Jerry Juhl,"Notable song: ""The Rainbow Connection""",https://en.wikipedia.org/wiki/The_Muppet_Movie
986,"The Music Man

+ film (1962)
+ film (2003)

",1957,Broadway,Meredith Willson,Willson,Willson and Franklin Lacey,"Notable song: ""Seventy-Six Trombones"".",https://en.wikipedia.org/wiki/The_Music_Man
987,Mutiny!,1985,West End,David Essex,Richard Crane,Crane,,
988,"My Fair Lady

+ film (1964)

",1956,Broadway,Frederick Loewe,Alan Jay Lerner,Lerner,"Notable songs: ""I've Grown Accustomed to Her Face"" and ""I Could Have Danced All Night"".",https://en.wikipedia.org/wiki/My_Fair_Lady
989,My Favorite Year,1992,Broadway,Stephen Flaherty,Lynn Ahrens,Joseph Dougherty,,https://en.wikipedia.org/wiki/My_Favorite_Year_(musical)
990,My Life With Albertine,2003,Off-Broadway,Ricky Ian Gordon,Gordon and Richard Nelson,Nelson,,https://en.wikipedia.org/wiki/My_Life_With_Albertine
991,My Little Pony: The Movie,2017,Musical film,Daniel Ingram,Ingram and Michael Vogel,G. M. Berrow,"Based on the television series My Little Pony: Friendship Is Magic.
Notable songs: ""We Got This Together"", ""I'm The Friend You Need"", ""Time to Be Awesome"", ""One Small Thing"", ""Open Up Your Eyes"" and ""Rainbow"".",https://en.wikipedia.org/wiki/My_Little_Pony:_The_Movie_(2017_film)
992,My One and Only,1983,Broadway,George Gershwin,Ira Gershwin,Peter Stone and Timothy S. Mayer,A revised version of the Gershwins' 1927 musical Funny Face.,https://en.wikipedia.org/wiki/My_One_and_Only_(musical)
993,My Scary Girl,2008,South Korean musical,Will Aronson,Kyoung-Ae Kang,Kang,,https://en.wikipedia.org/wiki/My_Scary_Girl
994,My Son Pinocchio,2006,Kansas City,Stephen Schwartz,Stephen Schwartz,David Stern,"A retelling of the classic tale of Pinocchio, told from the perspective of his maker and father Geppetto",https://en.wikipedia.org/wiki/My_Son_Pinocchio
995,The Mystery of Edwin Drood,1985,Broadway,Rupert Holmes,Holmes,Holmes,"Notable song ""The Writing on the Wall"".",https://en.wikipedia.org/wiki/Drood
996,Napoleon,2000,Canadian musical,Timothy Williams,Andrew Sabiston,Williams and Sabiston,,https://en.wikipedia.org/wiki/Napoleon_(musical)
997,Narnia,1985,Off-Off-Broadway,Thomas Tierney,Ted Drachman,Jules Tasca,,
998,"Natasha, Pierre & The Great Comet of 1812",2012,Off-Broadway,Dave Malloy,Malloy,,"Electropop opera, Based on Leo Tolstoy's War & Peace",https://en.wikipedia.org/wiki/Natasha _Pierre_%26_The_Great_Comet_of_1812
999,Ned Kelly,1970,Musical film,Shel Silverstein,Silverstein,Ian Jones and Tony Richardson,,https://en.wikipedia.org/wiki/Ned_Kelly_(1970_film)
1000,"Netru, Indru, Naalai",2006,Indian musical,A. R. Rahman,Rahman,Rahman,,https://en.wikipedia.org/wiki/Netru _Indru _Naalai
1001,Never Forget,2008,West End,Gary Barlow,Barlow,Guy Jones and Ed Curtis,,https://en.wikipedia.org/wiki/Never_Forget_(musical)
1002,Never Gonna Dance,2003,Broadway,Jerome Kern,Various artists,Jeffrey Hatcher,Based on the 1936 RKO film Swing Time.,https://en.wikipedia.org/wiki/Never_Gonna_Dance
1003,New Faces of 1952,1952,Broadway revue,Various artists,Various artists,N/A,,https://en.wikipedia.org/wiki/New_Faces_of_1952
1004,New Girl in Town,1957,Broadway,Bob Merrill,Merrill,George Abbott,,https://en.wikipedia.org/wiki/New_Girl_in_Town
1005,Newsical,2004,Off-Broadway,Rick Crom,Crom,Crom,,https://en.wikipedia.org/wiki/Newsical
1006,"Newsies

+ film (1992)
+ film (2017)

",2012,Broadway,Alan Menken,Jack Feldman,Harvey Fierstein,Based on the film of the same name.,https://en.wikipedia.org/wiki/Newsies_(musical)
1007,Next to Normal,2009,Broadway,Tom Kitt,Brian Yorkey,Yorkey,,https://en.wikipedia.org/wiki/Next_to_Normal
1008,Nightingale,1982,Off-West End,Charles Strouse,Strouse,Strouse,,https://en.wikipedia.org/wiki/Nightingale_(musical)
1009,The Nightmare Before Christmas,1993,Musical film,Danny Elfman,Elfman,Caroline Thompson and Michael McDowell,Notable songs: What's This? This is Halloween and Making Christmas.,https://en.wikipedia.org/wiki/The_Nightmare_Before_Christmas
1010,"Nine

+ film (2009)

",1982,Broadway,Maury Yeston,Yeston,Arthur Kopit,,https://en.wikipedia.org/wiki/Nine_(musical)
1011,Nord-Ost,2001,Russian musical,Aleksei Ivaschenko and Georgii Vasilyev,Ivaschenko and Vasilyev,Veniamin Kaverin,,https://en.wikipedia.org/wiki/Nord-Ost
1012,"No, No, Nanette",1925,Broadway,Vincent Youmans,Irving Caesar and Otto Harbach,Harbach and Frank Mandel,"Notable songs: ""Tea for Two"" and ""I Want to Be Happy"".",https://en.wikipedia.org/wiki/No _No _Nanette
1013,Nosferatu the Vampire,1994,Off-Off-Broadway,Bernard J. Taylor,Taylor,Taylor,,https://en.wikipedia.org/wiki/Nosferatu_The_Vampire_(musical)
1014,Now. Here. This.,2012,Off-Broadway,Jeff Bowen,Bowen,Hunter Bell and Susan Blackwell,,https://en.wikipedia.org/wiki/Now._Here._This.
1015,Now Is the Time for All Good Men,1967,Off-Broadway,Nancy Ford,Gretchen Cryer,Cryer,,https://en.wikipedia.org/wiki/Now_Is_the_Time_for_All_Good_Men
1016,Notre-Dame de Paris,1998,French musical,Riccardo Cocciante,Luc Plamondon,Plamondon,"Notable songs: ""Les temps des cathedrales"", ""Belle"" and ""Vivre"".",https://en.wikipedia.org/wiki/Notre-Dame_de_Paris_(musical)
1017,No Strings,1962,Broadway,Richard Rodgers,Rodgers,Samuel A. Taylor,,https://en.wikipedia.org/wiki/No_Strings
1018,Nunsense,1985,Off-Broadway,Dan Goggin,Goggin,Goggin,,https://en.wikipedia.org/wiki/Nunsense
1019,Nymph Errant,1933,West End,Cole Porter,Porter,Romney Brent,,https://en.wikipedia.org/wiki/Nymph_Errant
1020,O Marry Me!,1961,Off-Broadway,Robert Kessler,Lola Pergament,Pergament,,
1021,O Say Can You See!,1962,Off-Broadway,Jack Holmes,Bill Conklin and Bob Miller,Conklin and Miller,,
1022,O Pioneers!,2001,Off-Broadway,Mel Atkey,Atkey,Robert Sickinger,,
1023,Of Thee I Sing,1931,Broadway,George Gershwin,Ira Gershwin,George S. Kaufman and Morrie Ryskind,"Notable song: ""Love is Sweeping the Country"".",https://en.wikipedia.org/wiki/Of_Thee_I_Sing
1024,Of V We Sing,1942,Broadway revue,Various artists,Various artists,"Sam Locke, Mel Tolkin and Al Geto",,
1025,"Oh, Boy!",1917,Broadway,Jerome Kern,Guy Bolton and P. G. Wodehouse,Bolton Wodehouse,"Notable song: ""Till the Clouds Roll By"".",https://en.wikipedia.org/wiki/Oh _Boy!_(musical)
1026,"Oh, Captain!",1958,Broadway,Jay Livingston and Ray Evans,Livingston and Evans,Al Morgan and José Ferrer,,https://en.wikipedia.org/wiki/Oh _Captain!
1027,"Oh, Kay!",1926,Broadway,George Gershwin,Ira Gershwin,Guy Bolton and P. G. Wodehouse,"Notable song: ""Someone to Watch Over Me"".",https://en.wikipedia.org/wiki/Oh _Kay!
1028,"Oh, What a Lovely War!

+ film (1969)

",1963,West End,Various artists,Various artists,Joan Littlewood and Theatre Workshop,,https://en.wikipedia.org/wiki/Oh _What_a_Lovely_War!
1029,Oil City Symphony,1987,Off-Broadway,Various artists,Various artists,"Mike Craver, Mark Hardwick, Debra Monk and Mary Murfitt",,https://en.wikipedia.org/wiki/Oil_City_Symphony
1030,"Oklahoma!

+ film (1955)

",1943,Broadway,Richard Rodgers,Oscar Hammerstein II,Hammerstein,"Notable songs: ""Oh, What a Beautiful Mornin'"", ""Oklahoma!"" and ""People Will Say We're in Love"".",https://en.wikipedia.org/wiki/Oklahoma!
1031,"Oliver!

+ film (1968)

",1960,West End,Lionel Bart,Bart,Bart,"Notable songs: ""Consider Yourself"", ""Where is Love?"", ""As Long As He Needs Me"" and ""Food, Glorious Food"".",https://en.wikipedia.org/wiki/Oliver!
1032,Oliver & Company,1988,Musical film,J.A.C. Redford,Redford,"Jim Cox, Tim Disney and James Mangold",,https://en.wikipedia.org/wiki/Oliver_%26_Company
1033,Olympus on My Mind,1986,Off-Broadway,Grant Sturiale,Barry Harman,Harman,,https://en.wikipedia.org/wiki/Olympus_on_My_Mind
1034,"On a Clear Day You Can See Forever

+ film (1970)

",1965,Broadway,Burton Lane,Alan Jay Lerner,Lerner,,https://en.wikipedia.org/wiki/On_a_Clear_Day_You_Can_See_Forever
1035,On the Level,1966,West End,Ron Grainer,Grainer,Ronald Millar,,
1036,On the Record,2004,US Tour,Various artists,Various artists,N/A,,https://en.wikipedia.org/wiki/On_the_Record_(musical)
1037,"On the Town

+ film (1949)

",1944,Broadway,Leonard Bernstein,Betty Comden and Adolph Green,Comden and Green,"Notable song: ""New York, New York"".",https://en.wikipedia.org/wiki/On_the_Town_(musical)
