385,William Gaxton,http://en.wikipedia.org/wiki/William_Gaxton
386,Will Geer,http://en.wikipedia.org/wiki/Will_Geer
387,Richard Gere,http://en.wikipedia.org/wiki/Richard_Gere
388,Alexander Gemignani,http://en.wikipedia.org/wiki/Alexander_Gemignani
389,Stephen Geoffreys,http://en.wikipedia.org/wiki/Stephen_Geoffreys
390,Malcolm Gets,http://en.wikipedia.org/wiki/Malcolm_Gets
391,Tamara Geva,http://en.wikipedia.org/wiki/Tamara_Geva
392,Alice Ghostley,http://en.wikipedia.org/wiki/Alice_Ghostley
393,Debbie Gibson,http://en.wikipedia.org/wiki/Debbie_Gibson
394,Virginia Gibson,http://en.wikipedia.org/wiki/Virginia_Gibson
395,Kathie Lee Gifford,http://en.wikipedia.org/wiki/Kathie_Lee_Gifford
396,Jack Gilford,http://en.wikipedia.org/wiki/Jack_Gilford
397,Anita Gillette,http://en.wikipedia.org/wiki/Anita_Gillette
398,Hermione Gingold,http://en.wikipedia.org/wiki/Hermione_Gingold
399,Lillian Gish,http://en.wikipedia.org/wiki/Lillian_Gish
400,Jackie Gleason,http://en.wikipedia.org/wiki/Jackie_Gleason
401,Joanna Gleason,http://en.wikipedia.org/wiki/Joanna_Gleason
402,Montego Glover,http://en.wikipedia.org/wiki/Montego_Glover
403,Savion Glover,http://en.wikipedia.org/wiki/Savion_Glover
404,Adam Godley,http://en.wikipedia.org/wiki/Adam_Godley
405,Rene Elise Goldsberry,http://en.wikipedia.org/wiki/Ren%C3%A9e_Elise_Goldsberry
406,Whoopi Goldberg,http://en.wikipedia.org/wiki/Whoopi_Goldberg
407,Annie Golden,http://en.wikipedia.org/wiki/Annie_Golden
408,Tony Goldwyn,http://en.wikipedia.org/wiki/Tony_Goldwyn
409,Eydie Gormé,http://en.wikipedia.org/wiki/Eydie_Gorm%C3%A9
410,"Louis Gossett, Jr.",http://en.wikipedia.org/wiki/Louis_Gossett_Jr.
411,Elliott Gould,http://en.wikipedia.org/wiki/Elliott_Gould
412,Robert Goulet,http://en.wikipedia.org/wiki/Robert_Goulet
413,Jason Graae,http://en.wikipedia.org/wiki/Jason_Graae
414,Betty Grable,http://en.wikipedia.org/wiki/Betty_Grable
415,Ilene Graff,http://en.wikipedia.org/wiki/Ilene_Graff
416,Randy Graff,http://en.wikipedia.org/wiki/Randy_Graff
417,Todd Graff,http://en.wikipedia.org/wiki/Todd_Graff
418,Lauren Graham,http://en.wikipedia.org/wiki/Lauren_Graham
419,Kelsey Grammer,http://en.wikipedia.org/wiki/Kelsey_Grammer
420,Ariana Grande,http://en.wikipedia.org/wiki/Ariana_Grande
421,Cary Grant,http://en.wikipedia.org/wiki/Cary_Grant
422,Debbie Gravitte,http://en.wikipedia.org/wiki/Debbie_Gravitte
423,Dolores Gray,http://en.wikipedia.org/wiki/Dolores_Gray
424,Gilda Gray,http://en.wikipedia.org/wiki/Gilda_Gray
425,Tamyra Gray,http://en.wikipedia.org/wiki/Tamyra_Gray
426,Kathryn Grayson,http://en.wikipedia.org/wiki/Kathryn_Grayson
427,Adolph Green,http://en.wikipedia.org/wiki/Adolph_Green
428,Al Green,http://en.wikipedia.org/wiki/Al_Green
429,Ellen Greene,http://en.wikipedia.org/wiki/Ellen_Greene
430,Julie Gregg,http://en.wikipedia.org/wiki/Julie_Gregg
431,Joel Grey,http://en.wikipedia.org/wiki/Joel_Grey
432,David Alan Grier,http://en.wikipedia.org/wiki/David_Alan_Grier
433,Andy Griffith,http://en.wikipedia.org/wiki/Andy_Griffith
434,Tammy Grimes,http://en.wikipedia.org/wiki/Tammy_Grimes
435,Harry Groener,http://en.wikipedia.org/wiki/Harry_Groener
436,Jonathan Groff,http://en.wikipedia.org/wiki/Jonathan_Groff
437,Justin Guarini,http://en.wikipedia.org/wiki/Justin_Guarini
438,Robert Guillaume,http://en.wikipedia.org/wiki/Robert_Guillaume
439,Laurence Guittard,http://en.wikipedia.org/wiki/Laurence_Guittard
440,Jasmine Guy,http://en.wikipedia.org/wiki/Jasmine_Guy
441,Larry Haines,http://en.wikipedia.org/wiki/Larry_Haines
442,Jack Haley,http://en.wikipedia.org/wiki/Jack_Haley
443,Juanita Hall,http://en.wikipedia.org/wiki/Juanita_Hall
444,Lena Hall,http://en.wikipedia.org/wiki/Lena_Hall
445,Michael C. Hall,http://en.wikipedia.org/wiki/Michael_C._Hall
446,George Hamilton,http://en.wikipedia.org/wiki/George_Hamilton_(actor)
447,Carol Haney,http://en.wikipedia.org/wiki/Carol_Haney
448,Christopher Hanke,http://en.wikipedia.org/wiki/Christopher_Hanke
449,Ben Harney,http://en.wikipedia.org/wiki/Ben_Harney_(actor)
450,Barbara Harris,http://en.wikipedia.org/wiki/Barbara_Harris_(actress)
451,Julie Harris,http://en.wikipedia.org/wiki/Julie_Harris_(American_actress)
452,Neil Patrick Harris,http://en.wikipedia.org/wiki/Neil_Patrick_Harris
453,Richard Harris,http://en.wikipedia.org/wiki/Richard_Harris
454,Sam Harris,http://en.wikipedia.org/wiki/Sam_Harris_(singer)
455,Rex Harrison,http://en.wikipedia.org/wiki/Rex_Harrison
456,Jackee Harry,http://en.wikipedia.org/wiki/Jackee_Harry
457,Melissa Hart,http://en.wikipedia.org/wiki/Melissa_Hart_(actress)
458,Grace Hartman,http://en.wikipedia.org/wiki/Grace_Hartman_(actress)
459,Paul Hartman,http://en.wikipedia.org/wiki/Paul_Hartman
460,David Hasselhoff,http://en.wikipedia.org/wiki/David_Hasselhoff
461,June Havoc,http://en.wikipedia.org/wiki/June_Havoc
462,Jill Haworth,http://en.wikipedia.org/wiki/Jill_Haworth
463,Richard Haydn,http://en.wikipedia.org/wiki/Richard_Haydn
464,Bill Hayes,http://en.wikipedia.org/wiki/Bill_Hayes_(actor)
465,Sean Hayes,http://en.wikipedia.org/wiki/Sean_Hayes_(actor)
466,Lillian Hayman,http://en.wikipedia.org/wiki/Lillian_Hayman
467,Heather Headley,http://en.wikipedia.org/wiki/Heather_Headley
468,George Hearn,http://en.wikipedia.org/wiki/George_Hearn
469,Joey Heatherton,http://en.wikipedia.org/wiki/Joey_Heatherton
470,Ray Heatherton,http://en.wikipedia.org/wiki/Ray_Heatherton
471,Anna Held,http://en.wikipedia.org/wiki/Anna_Held
472,Florence Henderson,http://en.wikipedia.org/wiki/Florence_Henderson
473,Marilu Henner,http://en.wikipedia.org/wiki/Marilu_Henner
474,Doug Henning,http://en.wikipedia.org/wiki/Doug_Henning
475,Joshua Henry,http://en.wikipedia.org/wiki/Joshua_Henry
476,Ruthie Henshall,http://en.wikipedia.org/wiki/Ruthie_Henshall
477,Shuler Hensley,http://en.wikipedia.org/wiki/Shuler_Hensley
478,Katharine Hepburn,http://en.wikipedia.org/wiki/Katharine_Hepburn
479,Wilson Jermaine Heredia,http://en.wikipedia.org/wiki/Wilson_Jermaine_Heredia
480,Eileen Herlie,http://en.wikipedia.org/wiki/Eileen_Herlie
481,David Hibbard,http://en.wikipedia.org/wiki/David_Hibbard_(stage_actor)
482,Edward Hibbert,http://en.wikipedia.org/wiki/Edward_Hibbert
483,Catherine Hickland,http://en.wikipedia.org/wiki/Catherine_Hickland
484,Darryl Hickman,http://en.wikipedia.org/wiki/Darryl_Hickman
485,Rodney Hicks,http://en.wikipedia.org/wiki/Rodney_Hicks
486,Samantha Hill,http://en.wikipedia.org/wiki/Samantha_Hill_(actress)
487,Megan Hilty,http://en.wikipedia.org/wiki/Megan_Hilty
488,Gregory Hines,http://en.wikipedia.org/wiki/Gregory_Hines
489,Maurice Hines,http://en.wikipedia.org/wiki/Maurice_Hines
490,Mimi Hines,http://en.wikipedia.org/wiki/Mimi_Hines
491,Douglas Hodge,http://en.wikipedia.org/wiki/Douglas_Hodge
492,Christian Hoff,http://en.wikipedia.org/wiki/Christian_Hoff
493,Portland Hoffa,http://en.wikipedia.org/wiki/Portland_Hoffa
494,Jackie Hoffman,http://en.wikipedia.org/wiki/Jackie_Hoffman
495,Hal Holbrook,http://en.wikipedia.org/wiki/Hal_Holbrook
496,Ron Holgate,http://en.wikipedia.org/wiki/Ron_Holgate
497,Jennifer Holliday,http://en.wikipedia.org/wiki/Jennifer_Holliday
498,Judy Holliday,http://en.wikipedia.org/wiki/Judy_Holliday
499,Stanley Holloway,http://en.wikipedia.org/wiki/Stanley_Holloway
500,Celeste Holm,http://en.wikipedia.org/wiki/Celeste_Holm
501,Libby Holman,http://en.wikipedia.org/wiki/Libby_Holman
502,Robert Hooks,http://en.wikipedia.org/wiki/Robert_Hooks
503,Bob Hope,http://en.wikipedia.org/wiki/Bob_Hope
504,Linda Hopkins,http://en.wikipedia.org/wiki/Linda_Hopkins
505,DeWolf Hopper,http://en.wikipedia.org/wiki/DeWolf_Hopper
506,Hedda Hopper,http://en.wikipedia.org/wiki/Hedda_Hopper
507,Lena Horne,http://en.wikipedia.org/wiki/Lena_Horne
508,Dee Hoty,http://en.wikipedia.org/wiki/Dee_Hoty
509,Jayne Houdyshell,http://en.wikipedia.org/wiki/Jayne_Houdyshell
510,Sally Ann Howes,http://en.wikipedia.org/wiki/Sally_Ann_Howes
511,Jennifer Hudson,http://en.wikipedia.org/wiki/Jennifer_Hudson
512,Cady Huffman,http://en.wikipedia.org/wiki/Cady_Huffman
513,Rhetta Hughes,http://en.wikipedia.org/wiki/Rhetta_Hughes
514,Ron Husmann,http://en.wikipedia.org/wiki/Ron_Husmann
515,Betty Hutton,http://en.wikipedia.org/wiki/Betty_Hutton
516,Phyllis Hyman,http://en.wikipedia.org/wiki/Phyllis_Hyman
517,James Monroe Iglehart,http://en.wikipedia.org/wiki/James_Monroe_Iglehart
518,George S. Irving,http://en.wikipedia.org/wiki/George_S._Irving
519,Bill Irwin,http://en.wikipedia.org/wiki/Bill_Irwin
520,May Irwin,http://en.wikipedia.org/wiki/May_Irwin
521,Burl Ives,http://en.wikipedia.org/wiki/Burl_Ives
522,Dana Ivey,http://en.wikipedia.org/wiki/Dana_Ivey
523,Paul Jabara,http://en.wikipedia.org/wiki/Paul_Jabara
524,Hugh Jackman,http://en.wikipedia.org/wiki/Hugh_Jackman
525,Cheyenne Jackson,http://en.wikipedia.org/wiki/Cheyenne_Jackson
526,Christopher Jackson,http://en.wikipedia.org/wiki/Christopher_Jackson_(actor)
527,Ernestine Jackson,http://en.wikipedia.org/wiki/Ernestine_Jackson
528,Scott Jacoby,http://en.wikipedia.org/wiki/Scott_Jacoby_(actor)
529,Brian d'Arcy James,http://en.wikipedia.org/wiki/Brian_d%27Arcy_James
530,Nikki M. James,http://en.wikipedia.org/wiki/Nikki_M._James
531,Gregory Jbara,http://en.wikipedia.org/wiki/Gregory_Jbara
532,Anne Jeffreys,http://en.wikipedia.org/wiki/Anne_Jeffreys
533,Daniel H. Jenkins,http://en.wikipedia.org/wiki/Daniel_H._Jenkins
534,Michael Jeter,http://en.wikipedia.org/wiki/Michael_Jeter
535,Glynis Johns,http://en.wikipedia.org/wiki/Glynis_Johns
536,Susan Johnson,http://en.wikipedia.org/wiki/Susan_Johnson_(actress)
537,Van Johnson,http://en.wikipedia.org/wiki/Van_Johnson
538,Bill Johnson,http://en.wikipedia.org/wiki/Bill_Johnson_(1920s_through_1950s_actor)
539,Al Jolson,http://en.wikipedia.org/wiki/Al_Jolson
540,Allan Jones,http://en.wikipedia.org/wiki/Allan_Jones_(actor)
541,Davy Jones,http://en.wikipedia.org/wiki/Davy_Jones_(musician)
542,Dean Jones,http://en.wikipedia.org/wiki/Dean_Jones_(actor)
543,Jasmine Cephas Jones,http://en.wikipedia.org/wiki/Jasmine_Cephas_Jones
544,Leilani Jones,http://en.wikipedia.org/wiki/Leilani_Jones_(actress)
545,Shirley Jones,http://en.wikipedia.org/wiki/Shirley_Jones
546,Jeremy Jordan,http://en.wikipedia.org/wiki/Jeremy_Jordan_(Broadway/film_performer)
547,Ral Juli,http://en.wikipedia.org/wiki/Ra%C3%BAl_Juli%C3%A1
548,Adam Jacobs,http://en.wikipedia.org/wiki/Adam_Jacobs
549,Madeline Kahn,http://en.wikipedia.org/wiki/Madeline_Kahn
550,Brad Kane,http://en.wikipedia.org/wiki/Brad_Kane
551,Helen Kane,http://en.wikipedia.org/wiki/Helen_Kane
552,Ramin Karimloo,http://en.wikipedia.org/wiki/Ramin_Karimloo
553,Andy Karl,http://en.wikipedia.org/wiki/Andy_Karl
554,Maria Karnilova,http://en.wikipedia.org/wiki/Maria_Karnilova
555,Kendra Kassebaum,http://en.wikipedia.org/wiki/Kendra_Kassebaum
556,Kurt Kasznar,http://en.wikipedia.org/wiki/Kurt_Kasznar
557,Danny Kaye,http://en.wikipedia.org/wiki/Danny_Kaye
558,Judy Kaye,http://en.wikipedia.org/wiki/Judy_Kaye
559,Stubby Kaye,http://en.wikipedia.org/wiki/Stubby_Kaye
560,Lainie Kazan,http://en.wikipedia.org/wiki/Lainie_Kazan
561,Steve Kazee,http://en.wikipedia.org/wiki/Steve_Kazee
562,Isabel Keating,http://en.wikipedia.org/wiki/Isabel_Keating
563,Diane Keaton,http://en.wikipedia.org/wiki/Diane_Keaton
564,Lila Kedrova,http://en.wikipedia.org/wiki/Lila_Kedrova
565,Howard Keel,http://en.wikipedia.org/wiki/Howard_Keel
566,Ruby Keeler,http://en.wikipedia.org/wiki/Ruby_Keeler
567,Andrew Keenan-Bolger,http://en.wikipedia.org/wiki/Andrew_Keenan-Bolger
568,Celia Keenan-Bolger,http://en.wikipedia.org/wiki/Celia_Keenan-Bolger
569,Sally Kellerman,http://en.wikipedia.org/wiki/Sally_Kellerman
570,Mike Kellin,http://en.wikipedia.org/wiki/Mike_Kellin
571,Gene Kelly,http://en.wikipedia.org/wiki/Gene_Kelly
572,Laura Michelle Kelly,http://en.wikipedia.org/wiki/Laura_Michelle_Kelly
573,Patsy Kelly,http://en.wikipedia.org/wiki/Patsy_Kelly
574,Pert Kelton,http://en.wikipedia.org/wiki/Pert_Kelton
575,Lauren Kennedy,http://en.wikipedia.org/wiki/Lauren_Kennedy
576,Anna Kendrick,http://en.wikipedia.org/wiki/Anna_Kendrick
577,Larry Kert,http://en.wikipedia.org/wiki/Larry_Kert
578,Michael Kidd,http://en.wikipedia.org/wiki/Michael_Kidd
579,Richard Kiley,http://en.wikipedia.org/wiki/Richard_Kiley
580,Randall Duk Kim,http://en.wikipedia.org/wiki/Randall_Duk_Kim
581,Chad Kimball,http://en.wikipedia.org/wiki/Chad_Kimball
582,Charles Kimbrough,http://en.wikipedia.org/wiki/Charles_Kimbrough
583,Mabel King,http://en.wikipedia.org/wiki/Mabel_King
584,Lisa Kirk,http://en.wikipedia.org/wiki/Lisa_Kirk
585,Eartha Kitt,http://en.wikipedia.org/wiki/Eartha_Kitt
586,Kevin Kline,http://en.wikipedia.org/wiki/Kevin_Kline
587,Jack Klugman,http://en.wikipedia.org/wiki/Jack_Klugman
588,Hildegard Knef,http://en.wikipedia.org/wiki/Hildegard_Knef
589,Wayne Knight,http://en.wikipedia.org/wiki/Wayne_Knight
590,Ruth Kobart,http://en.wikipedia.org/wiki/Ruth_Kobart
591,Nikos Kourkoulos,http://en.wikipedia.org/wiki/Nikos_Kourkoulos
592,Jane Krakowski,http://en.wikipedia.org/wiki/Jane_Krakowski
593,Levi Kreis,http://en.wikipedia.org/wiki/Levi_Kreis
594,Marc Kudisch,http://en.wikipedia.org/wiki/Marc_Kudisch
595,Judy Kuhn,http://en.wikipedia.org/wiki/Judy_Kuhn
596,Patti LaBelle,http://en.wikipedia.org/wiki/Patti_LaBelle
597,LaChanze,http://en.wikipedia.org/wiki/LaChanze
598,Drew Lachey,http://en.wikipedia.org/wiki/Drew_Lachey
599,Bert Lahr,http://en.wikipedia.org/wiki/Bert_Lahr
600,Cleo Laine,http://en.wikipedia.org/wiki/Cleo_Laine
601,Christine Lakin,http://en.wikipedia.org/wiki/Christine_Lakin
602,Fernando Lamas,http://en.wikipedia.org/wiki/Fernando_Lamas
603,Nathan Lane,http://en.wikipedia.org/wiki/Nathan_Lane
604,Harold Lang,http://en.wikipedia.org/wiki/Harold_Lang
605,Angela Lansbury,http://en.wikipedia.org/wiki/Angela_Lansbury
606,Leigh Ann Larkin,http://en.wikipedia.org/wiki/Leigh_Ann_Larkin
607,John Larroquette,http://en.wikipedia.org/wiki/John_Larroquette
608,Lisby Larson,http://en.wikipedia.org/wiki/Lisby_Larson
609,Dick Latessa,http://en.wikipedia.org/wiki/Dick_Latessa
610,Linda Lavin,http://en.wikipedia.org/wiki/Linda_Lavin
611,Carol Lawrence,http://en.wikipedia.org/wiki/Carol_Lawrence
612,Gertrude Lawrence,http://en.wikipedia.org/wiki/Gertrude_Lawrence
613,Sharon Lawrence,http://en.wikipedia.org/wiki/Sharon_Lawrence
614,Steve Lawrence,http://en.wikipedia.org/wiki/Steve_Lawrence
615,Tamika Lawrence,http://en.wikipedia.org/wiki/Tamika_Lawrence
616,Twiggy Lawson,http://en.wikipedia.org/wiki/Twiggy_Lawson
617,Evelyn Laye,http://en.wikipedia.org/wiki/Evelyn_Laye
618,Beth Leavel,http://en.wikipedia.org/wiki/Beth_Leavel
619,Baayork Lee,http://en.wikipedia.org/wiki/Baayork_Lee
620,Gavin Lee,http://en.wikipedia.org/wiki/Gavin_Lee
621,Gypsy Rose Lee,http://en.wikipedia.org/wiki/Gypsy_Rose_Lee
622,Michele Lee,http://en.wikipedia.org/wiki/Michele_Lee
623,Vivien Leigh,http://en.wikipedia.org/wiki/Vivien_Leigh
624,Ute Lemper,http://en.wikipedia.org/wiki/Ute_Lemper
625,Lotte Lenya,http://en.wikipedia.org/wiki/Lotte_Lenya
626,Hal Le Roy,http://en.wikipedia.org/wiki/Hal_Le_Roy
627,Telly Leung,http://en.wikipedia.org/wiki/Telly_Leung
628,Sam Levene,http://en.wikipedia.org/wiki/Sam_Levene
629,Caissie Levy,http://en.wikipedia.org/wiki/Caissie_Levy
630,Dawnn Lewis,http://en.wikipedia.org/wiki/Dawnn_Lewis
631,Jenifer Lewis,http://en.wikipedia.org/wiki/Jenifer_Lewis
632,Jerry Lewis,http://en.wikipedia.org/wiki/Jerry_Lewis
633,Marcia Lewis,http://en.wikipedia.org/wiki/Marcia_Lewis
634,Norm Lewis,http://en.wikipedia.org/wiki/Norm_Lewis
635,Vicki Lewis,http://en.wikipedia.org/wiki/Vicki_Lewis
636,Winnie Lightner,http://en.wikipedia.org/wiki/Winnie_Lightner
637,Beatrice Lillie,http://en.wikipedia.org/wiki/Beatrice_Lillie
638,Hal Linden,http://en.wikipedia.org/wiki/Hal_Linden
639,Robert Lindsay,http://en.wikipedia.org/wiki/Robert_Lindsay_(actor)
640,Mark Linn-Baker,http://en.wikipedia.org/wiki/Mark_Linn-Baker
641,Luba Lisa,http://en.wikipedia.org/wiki/Luba_Lisa
642,John Lithgow,http://en.wikipedia.org/wiki/John_Lithgow
643,Cleavon Little,http://en.wikipedia.org/wiki/Cleavon_Little
644,Danny Lockin,http://en.wikipedia.org/wiki/Danny_Lockin
645,Avon Long,http://en.wikipedia.org/wiki/Avon_Long
646,Mario Lopez,http://en.wikipedia.org/wiki/Mario_Lopez
647,Priscilla Lopez,http://en.wikipedia.org/wiki/Priscilla_Lopez
648,Tilly Losch,http://en.wikipedia.org/wiki/Tilly_Losch
649,Dorothy Loudon,http://en.wikipedia.org/wiki/Dorothy_Loudon
650,Tina Louise,http://en.wikipedia.org/wiki/Tina_Louise
651,Claire Luce,http://en.wikipedia.org/wiki/Claire_Luce
652,Lorna Luft,http://en.wikipedia.org/wiki/Lorna_Luft
653,Rebecca Luker,http://en.wikipedia.org/wiki/Rebecca_Luker
654,BarBara Luna,http://en.wikipedia.org/wiki/BarBara_Luna
655,Patti LuPone,http://en.wikipedia.org/wiki/Patti_LuPone
656,Robert LuPone,http://en.wikipedia.org/wiki/Robert_LuPone
657,Stephen Lynch,http://en.wikipedia.org/wiki/Stephen_Lynch_(musician)
658,Jeanette MacDonald,http://en.wikipedia.org/wiki/Jeanette_MacDonald
659,Erin Mackey,http://en.wikipedia.org/wiki/Erin_Mackey
660,Shirley MacLaine,http://en.wikipedia.org/wiki/Shirley_MacLaine
661,Fred MacMurray,http://en.wikipedia.org/wiki/Fred_MacMurray
662,Gordon MacRae,http://en.wikipedia.org/wiki/Gordon_MacRae
663,Brandon Maggart,http://en.wikipedia.org/wiki/Brandon_Maggart
664,Natalia Makarova,http://en.wikipedia.org/wiki/Natalia_Makarova
665,Mako,http://en.wikipedia.org/wiki/Mako_Iwamatsu
666,Victoria Mallory,http://en.wikipedia.org/wiki/Victoria_Mallory
667,Terrence Mann,http://en.wikipedia.org/wiki/Terrence_Mann
668,Patricia Marand,http://en.wikipedia.org/wiki/Patricia_Marand
669,Lesli Margherita,http://en.wikipedia.org/wiki/Lesli_Margherita
670,Julienne Marie,http://en.wikipedia.org/wiki/Julienne_Marie
671,Constantine Maroulis,http://en.wikipedia.org/wiki/Constantine_Maroulis
672,Bianca Marroquín,http://en.wikipedia.org/wiki/Bianca_Marroqu%C3%ADn
673,Howard Marsh,http://en.wikipedia.org/wiki/Howard_Marsh
674,Rob Marshall,http://en.wikipedia.org/wiki/Rob_Marshall
675,Andrea Martin,http://en.wikipedia.org/wiki/Andrea_Martin
676,Mary Martin,http://en.wikipedia.org/wiki/Mary_Martin
677,Millicent Martin,http://en.wikipedia.org/wiki/Millicent_Martin
678,Ross Martin,http://en.wikipedia.org/wiki/Ross_Martin
679,Virginia Martin,http://en.wikipedia.org/wiki/Virginia_Martin
680,The Marx Brothers,http://en.wikipedia.org/wiki/The_Marx_Brothers
681,Kyle Dean Massey,http://en.wikipedia.org/wiki/Kyle_Dean_Massey
682,Mary Elizabeth Mastrantonio,http://en.wikipedia.org/wiki/Mary_Elizabeth_Mastrantonio
683,Jessie Matthews,http://en.wikipedia.org/wiki/Jessie_Matthews
684,Matt Mattox,http://en.wikipedia.org/wiki/Matt_Mattox
685,Victor Mature,http://en.wikipedia.org/wiki/Victor_Mature
686,Alli Mauzey,http://en.wikipedia.org/wiki/Alli_Mauzey
687,Jefferson Mays,http://en.wikipedia.org/wiki/Jefferson_Mays
688,Marin Mazzie,http://en.wikipedia.org/wiki/Marin_Mazzie
689,Andrea McArdle,http://en.wikipedia.org/wiki/Andrea_McArdle
690,Chris McCarrell,http://en.wikipedia.org/wiki/Chris_McCarrell
691,Forrest McClendon,http://en.wikipedia.org/wiki/Forrest_McClendon
692,Rob McClure,http://en.wikipedia.org/wiki/Rob_McClure
693,Myron McCormick,http://en.wikipedia.org/wiki/Myron_McCormick
694,Joan McCracken,http://en.wikipedia.org/wiki/Joan_McCracken
695,Audra McDonald,http://en.wikipedia.org/wiki/Audra_McDonald
696,Christopher McDonald,http://en.wikipedia.org/wiki/Christopher_McDonald
697,Roddy McDowall,http://en.wikipedia.org/wiki/Roddy_McDowall
698,Maureen McGovern,http://en.wikipedia.org/wiki/Maureen_McGovern
699,Michael McGrath,http://en.wikipedia.org/wiki/Michael_McGrath_(actor)
700,Frank McHugh,http://en.wikipedia.org/wiki/Frank_McHugh
701,Joey McIntyre,http://en.wikipedia.org/wiki/Joey_McIntyre
702,Donna McKechnie,http://en.wikipedia.org/wiki/Donna_McKechnie
703,Lonette McKee,http://en.wikipedia.org/wiki/Lonette_McKee
704,Julia McKenzie,http://en.wikipedia.org/wiki/Julia_McKenzie
705,Nina Mae McKinney,http://en.wikipedia.org/wiki/Nina_Mae_McKinney
706,John McMartin,http://en.wikipedia.org/wiki/John_McMartin
707,Barbara McNair,http://en.wikipedia.org/wiki/Barbara_McNair
708,Armelia McQueen,http://en.wikipedia.org/wiki/Armelia_McQueen
709,Butterfly McQueen,http://en.wikipedia.org/wiki/Butterfly_McQueen
710,Kay Medford,http://en.wikipedia.org/wiki/Kay_Medford
711,Eddie Mekka,http://en.wikipedia.org/wiki/Eddie_Mekka
712,Idina Menzel,http://en.wikipedia.org/wiki/Idina_Menzel
713,Marian Mercer,http://en.wikipedia.org/wiki/Marian_Mercer
714,Melina Mercouri,http://en.wikipedia.org/wiki/Melina_Mercouri
715,Una Merkel,http://en.wikipedia.org/wiki/Una_Merkel
716,Ethel Merman,http://en.wikipedia.org/wiki/Ethel_Merman
717,Theresa Merritt,http://en.wikipedia.org/wiki/Theresa_Merritt
718,Timothy Meyers,http://en.wikipedia.org/wiki/Timothy_Meyers
719,Marilyn Michaels,http://en.wikipedia.org/wiki/Marilyn_Michaels
720,Lea Michele,http://en.wikipedia.org/wiki/Lea_Michele
721,Keith Michell,http://en.wikipedia.org/wiki/Keith_Michell
722,Ray Middleton,http://en.wikipedia.org/wiki/Ray_Middleton_(actor)
723,Bette Midler,http://en.wikipedia.org/wiki/Bette_Midler
724,Ruthie Ann Miles,http://en.wikipedia.org/wiki/Ruthie_Ann_Miles
725,Cristin Milioti,http://en.wikipedia.org/wiki/Cristin_Milioti
726,Ann Miller,http://en.wikipedia.org/wiki/Ann_Miller
727,Marilyn Miller,http://en.wikipedia.org/wiki/Marilyn_Miller
728,Patina Miller,http://en.wikipedia.org/wiki/Patina_Miller
729,Sienna Miller,http://en.wikipedia.org/wiki/Sienna_Miller
730,Florence Mills,http://en.wikipedia.org/wiki/Florence_Mills
731,Hayley Mills,http://en.wikipedia.org/wiki/Hayley_Mills
732,Stephanie Mills,http://en.wikipedia.org/wiki/Stephanie_Mills
733,Liza Minnelli,http://en.wikipedia.org/wiki/Liza_Minnelli
734,Carmen Miranda,http://en.wikipedia.org/wiki/Carmen_Miranda
735,Lin-Manuel Miranda,http://en.wikipedia.org/wiki/Lin-Manuel_Miranda
736,Brian Stokes Mitchell,http://en.wikipedia.org/wiki/Brian_Stokes_Mitchell
737,James Mitchell,http://en.wikipedia.org/wiki/James_Mitchell_(actor)
738,John Cameron Mitchell,http://en.wikipedia.org/wiki/John_Cameron_Mitchell
739,Thomas Mitchell,http://en.wikipedia.org/wiki/Thomas_Mitchell_(actor)
740,Lauren Molina,http://en.wikipedia.org/wiki/Lauren_Molina
741,Debra Monk,http://en.wikipedia.org/wiki/Debra_Monk
742,Paolo Montalban,http://en.wikipedia.org/wiki/Paolo_Montalban
743,Ricardo Montalban,http://en.wikipedia.org/wiki/Ricardo_Montalban
744,Liliane Montevecchi,http://en.wikipedia.org/wiki/Liliane_Montevecchi
745,Ron Moody,http://en.wikipedia.org/wiki/Ron_Moody
746,Grace Moore,http://en.wikipedia.org/wiki/Grace_Moore
747,Mary Tyler Moore,http://en.wikipedia.org/wiki/Mary_Tyler_Moore
748,Maureen Moore,http://en.wikipedia.org/wiki/Maureen_Moore
749,Melba Moore,http://en.wikipedia.org/wiki/Melba_Moore
750,Victor Moore,http://en.wikipedia.org/wiki/Victor_Moore
751,Lisa Mordente,http://en.wikipedia.org/wiki/Lisa_Mordente
752,Tony Mordente,http://en.wikipedia.org/wiki/Tony_Mordente
753,Rita Moreno,http://en.wikipedia.org/wiki/Rita_Moreno
754,Frank Morgan,http://en.wikipedia.org/wiki/Frank_Morgan
755,Helen Morgan,http://en.wikipedia.org/wiki/Helen_Morgan
756,Patricia Morison,http://en.wikipedia.org/wiki/Patricia_Morison
757,Anita Morris,http://en.wikipedia.org/wiki/Anita_Morris
758,Garrett Morris,http://en.wikipedia.org/wiki/Garrett_Morris
759,Matthew Morrison,http://en.wikipedia.org/wiki/Matthew_Morrison
760,Robert Morse,http://en.wikipedia.org/wiki/Robert_Morse
761,Joe Morton,http://en.wikipedia.org/wiki/Joe_Morton
762,Zero Mostel,http://en.wikipedia.org/wiki/Zero_Mostel
763,Jessie Mueller,http://en.wikipedia.org/wiki/Jessie_Mueller
764,Megan Mullally,http://en.wikipedia.org/wiki/Megan_Mullally
765,Jules Munshin,http://en.wikipedia.org/wiki/Jules_Munshin
766,Julia Murney,http://en.wikipedia.org/wiki/Julia_Murney
