672,The Frogs,2004,Broadway,Burt Shevelove and Nathan Lane,Originally performed in Yale University's gymnasium's swimming pool in 1974.,https://en.wikipedia.org/wiki/The_Frogs_(musical)
673,From Generation to Generation,1996,Off-Broadway,Sokolof Javitch and Elaine Jabenis,,
674,From Here to Eternity,2013,West End,Bill Oakes,,https://en.wikipedia.org/wiki/From_Here_to_Eternity_the_Musical
675,From Justin to Kelly,2003,Musical film,Kim Fuller,,https://en.wikipedia.org/wiki/From_Justin_to_Kelly
676,Frozen,2013,Musical Animated film,Jennifer Lee,"Starred Idina Menzel, Kristen Bell, Jonathan Groff, Josh Gad and Santino Fontana.",https://en.wikipedia.org/wiki/Frozen_(2013_film)
677,The Full Monty,2000,Broadway,Terrence McNally,Based on the 1997 film version.,https://en.wikipedia.org/wiki/The_Full_Monty_(musical)
678,Fun Home (musical),2000,Off-Broadway & Broadway,Lisa Kron,Based on the 2006 graphic memoir Fun Home by Alison Bechdel.,https://en.wikipedia.org/wiki/Fun_Home_(musical)
679,"Funny Face

+ film (1957)

",1927,Broadway,Paul Gerard Smith and Fred Thompson,,https://en.wikipedia.org/wiki/Funny_Face_(musical)
680,"Funny Girl

+ film (1968)

",1964,Broadway,Isobel Lennart,"Notable songs: ""People"" and ""Don't Rain on My Parade"".",https://en.wikipedia.org/wiki/Funny_Girl_(musical)
681,Funny Lady,1975,Musical film,Jay Presson Allen and Arnold Schulman,,https://en.wikipedia.org/wiki/Funny_Lady
682,A Funny Thing Happened on the Way to the Forum,1962,Broadway,Burt Shevelove and Larry Gelbart,"Notable song: ""Comedy Tonight"".",https://en.wikipedia.org/wiki/A_Funny_Thing_Happened_on_the_Way_to_the_Forum
683,"Gay Divorce

+ film (1934)

",1932,Broadway,Dwight Taylor,"Notable song: ""Night and Day"".",https://en.wikipedia.org/wiki/Gay_Divorce
684,The Gay Life,1961,Broadway,Fay Kanin and Michael Kanin,Based on The Affairs of Anatol by Arthur Schnitzler.,https://en.wikipedia.org/wiki/The_Gay_Life
685,Gay Purr-ee,1962,Animated film,Dorothy Webster Jones and Chuck Jones,,https://en.wikipedia.org/wiki/Gay_Purr-ee
686,A Gentleman's Guide to Love and Murder,2013,Broadway,Freedman,,https://en.wikipedia.org/wiki/A_Gentleman%27s_Guide_to_Love_and_Murder
687,"Gentlemen Prefer Blondes

+ film (1953)

",1949,Broadway,Joseph Fields and Anita Loos,"Notable song: ""Diamonds are a Girl's Best Friend"".",https://en.wikipedia.org/wiki/Gentlemen_Prefer_Blondes_(musical)
688,George M!,1968,Broadway,"Michael Stewart, John Pascal and Francine Pascal","Notable song: ""Yankee Doodle Dandy"".",
689,Get Used to It!,1992,Off-Broadway revue,Wilson Weinberg,,
690,Ghost Brothers of Darkland County,2012,Touring production,Stephen King,,https://en.wikipedia.org/wiki/Ghost_Brothers_of_Darkland_County
691,Ghost the Musical,2011,West End,Rubin,,https://en.wikipedia.org/wiki/Ghost_the_Musical
692,Gigi,1958,Musical film,Lerner,"Notable song: ""Thank Heaven for Little Girls"".",https://en.wikipedia.org/wiki/Gigi_(1958_film)
693,The Girl Behind the Gun,1918,Broadway,Bolton and Wodehouse,Revised as Kissing Time in London.,https://en.wikipedia.org/wiki/Kissing_Time
694,Girl Crazy,1930,Broadway,Guy Bolton and John McGowan,"Notable song: ""I've Got Rhythm"".",https://en.wikipedia.org/wiki/Girl_Crazy
695,The Girls,2015,West End,Barlow and Firth,Based on the film Calendar Girls,
696,The Girl Who Came to Supper,1963,Broadway,Harry Kurnitz,,https://en.wikipedia.org/wiki/The_Girl_Who_Came_to_Supper
697,Glory Days,2008,Broadway,James Gardiner,,https://en.wikipedia.org/wiki/Glory_Days_(musical)
698,The Go-Between,2011,Northampton / West End,Wood,,https://en.wikipedia.org/wiki/The_Go-Between#Musical-theatre
699,Go into Your Dance,1935,Musical film,Bradford Ropes and Earl Baldwin,,
700,Goblin Market,1985,Off-Broadway,Rossetti,,https://en.wikipedia.org/wiki/Goblin_Market
701,"Godspell

+ film (1973)

",1971,Off-Broadway,John-Michael Tebelak,,https://en.wikipedia.org/wiki/Godspell
702,The Golden Apple,1954,Off-Broadway,Latouche,Based on the Iliad and Odyssey of Homer.,https://en.wikipedia.org/wiki/The_Golden_Apple_(musical)
703,Golden Boy,1964,Broadway,Clifford Odets and William Gibson,,https://en.wikipedia.org/wiki/Golden_Boy_(musical)
704,Golden Rainbow,1968,Broadway,Ernest Kinoy,,https://en.wikipedia.org/wiki/Golden_Rainbow_(musical)
705,Goldilocks,1958,Broadway,Kerr and Kerr,,https://en.wikipedia.org/wiki/Goldilocks_(musical)
706,The Good Companions,1974,West End,Ronald Harwood,,https://en.wikipedia.org/wiki/The_Good_Companions_(musical)
707,Good News,1927,Broadway,DeSylva and Laurence Schwab,,https://en.wikipedia.org/wiki/Good_News_(musical)
708,Good Vibrations,2005,Broadway,Richard Dresser,,https://en.wikipedia.org/wiki/Good_Vibrations_(musical)
709,Goosebumps The Musical,2016,Newmark Theatre,Maclay,Based on Goosebumps: Phantom of the Auditorium by R.L. Stine.,https://en.wikipedia.org/wiki/Goosebumps_The_Musical
710,Grab Me a Gondola,1958,West End,More,,
711,A Grand Night for Singing,1993,Broadway revue,Walter Bobbie,,https://en.wikipedia.org/wiki/A_Grand_Night_for_Singing
712,Grand Hotel,1989,Broadway,Luther Davis,,https://en.wikipedia.org/wiki/Grand_Hotel_(musical)
713,The Grand Tour,1979,Broadway,Michael Stewart and Mark Bramble,,https://en.wikipedia.org/wiki/The_Grand_Tour_(musical)
714,The Grass Harp,1971,Broadway,Elmslie,,https://en.wikipedia.org/wiki/The_Grass_Harp#Musical
715,"Grease

+ film (1978)

",1972,Broadway,Casey and Jacobs,"Notable songs: ""Summer Nights"", ""Greased Lightnin'"" and ""We Go Together"". The song ""Hopelessly Devoted to You"" was added to the film.",https://en.wikipedia.org/wiki/Grease_(musical)
716,Grease 2,1982,Musical film,Ken Finkleman,Sequel to the 1978 film adaptation.,https://en.wikipedia.org/wiki/Grease_2
717,The Great American Trailer Park Musical,2005,Off-Broadway,Betsy Kelso,,https://en.wikipedia.org/wiki/The_Great_American_Trailer_Park_Musical
718,The Great American Trailer Park Christmas Musical,1930,Off-Broadway,Betsy Kelso,,
719,Great Lady,1938,Broadway,Crooker,,
720,The Great Waltz,1934,Broadway,Moss Hart,Based on the Strauss family feud.,https://en.wikipedia.org/wiki/The_Great_Waltz
721,The Greatest Showman,2017,Musical film,Jenny Bicks,,https://en.wikipedia.org/wiki/The_Greatest_Showman
722,A Greek Slave,1898,West End,Owen Hall,,https://en.wikipedia.org/wiki/A_Greek_Slave
723,Greenwillow,1960,Broadway,Lesser Samuels and Loesser,,https://en.wikipedia.org/wiki/Greenwillow
724,Grey Gardens,2006,Off-Broadway,Doug Wright,Adaptation of the 1975 documentary of the same name.,https://en.wikipedia.org/wiki/Grey_Gardens_(musical)
725,Grimm,2014,Off-Broadway,Lund,Based on several fairy tales.,https://en.wikipedia.org/wiki/Grimm_(musical)
726,Grind,1985,Broadway,Fay Kanin,,https://en.wikipedia.org/wiki/Grind_(musical)
727,Groundhog Day,2016,West End,Danny Rubin,Based on the 1993 film Groundhog Day,https://en.wikipedia.org/wiki/Groundhog_Day_(film)
728,"Guys and Dolls

+ film (1955)

",1950,Broadway,Jo Swerling and Abe Burrows,"Notable songs: ""Luck Be a Lady"", ""A Bushel and a Peck"" and ""Sit Down, You're Rockin' the Boat"".",https://en.wikipedia.org/wiki/Guys_and_Dolls
729,"Gypsy

+ film (1962)

",1959,Broadway,Arthur Laurents,"Notable songs: ""Everything's Coming up Roses"" and ""Together Wherever We Go"".",https://en.wikipedia.org/wiki/Gypsy:_A_Musical_Fable
730,"Hairspray

+ film (2007)

",2002,Broadway,Mark O'Donnell and Thomas Meehan,"Notable song: ""You Can't Stop the Beat"".",https://en.wikipedia.org/wiki/Hairspray_(musical)
731,"Hallelujah, Baby!",1967,Broadway,Arthur Laurents,,https://en.wikipedia.org/wiki/Hallelujah _Baby!
732,Hands on a Hardbody,2013,Broadway,Doug Wright,,https://en.wikipedia.org/wiki/Hands_on_a_Hardbody_(musical)
733,The Happiest Girl in the World,1961,Broadway,Fred Saidy,,https://en.wikipedia.org/wiki/The_Happiest_Girl_in_the_World
734,Happiness,2009,Off-Broadway,John Weidman,,
735,Happy End,1929,German musical,Elisabeth Hauptmann,"Notable songs: ""Bilbao Song"" and ""Sailor's Tango"".",https://en.wikipedia.org/wiki/Happy_End_(musical)
736,Happy Go Lovely,1951,Musical film,,,
737,Happy Hunting,1956,Broadway,Howard Lindsay and Russel Crouse,"Notable songs: ""Mutual Admiration Society"" and ""A New-Fangled Tango"".",https://en.wikipedia.org/wiki/Happy_Hunting
738,The Happy Time,1968,Broadway,N. Richard Nash,,https://en.wikipedia.org/wiki/The_Happy_Time
739,The Harvey Girls,1946,Musical film,Eleanore Griffin and William Rankin,,https://en.wikipedia.org/wiki/The_Harvey_Girls
740,Hazel Flagg,1953,Broadway,Ben Hecht,,https://en.wikipedia.org/wiki/Hazel_Flagg
741,Heart and Souls,1993,Fantasy-comedy,,,https://en.wikipedia.org/wiki/Heart_and_Souls
742,"Henry, Sweet Henry",1967,Broadway,Nunnally Johnson and Nora Johnson,,https://en.wikipedia.org/wiki/Henry _Sweet_Henry
743,Her First Roman,1968,Broadway,Drake,,https://en.wikipedia.org/wiki/Her_First_Roman
744,Hercules,1997,Animated film,Ron Clements and John Musker,,https://en.wikipedia.org/wiki/Hercules_(1997_film)
745,Here Comes the Groom,1951,Musical film,Virginia Van Upp and Liam O'Brien,"Featured the Academy Award winning song ""In the Cool, Cool, Cool of the Evening"".",https://en.wikipedia.org/wiki/Here_Comes_the_Groom
746,Here Lies Love (musical),2013,Off-Broadway,,,https://en.wikipedia.org/wiki/Here_Lies_Love_(musical)
747,Here's Love,1963,Broadway,Willson,,https://en.wikipedia.org/wiki/Here%27s_Love
748,High Button Shoes,1947,Broadway,George Abbott and Phil Silvers,,https://en.wikipedia.org/wiki/High_Button_Shoes
749,High Fidelity,2006,Broadway,David Lindsay-Abaire,,https://en.wikipedia.org/wiki/High_Fidelity_(musical)
750,High School Musical,2006,Musical film,Peter Barsocchini,,https://en.wikipedia.org/wiki/High_School_Musical
751,High School Musical 2,2007,Musical film,Peter Barsocchini,,https://en.wikipedia.org/wiki/High_School_Musical_2
752,High School Musical 3: Senior Year,2008,Musical film,Peter Barsocchini,,https://en.wikipedia.org/wiki/High_School_Musical_3:_Senior_Year
753,"High Society

+ film (1956)

",1998,Broadway,Arthur Kopit,"Adaptation of the 1956 film version. Notable song: ""True Love"".",https://en.wikipedia.org/wiki/High_Society_(musical)
754,High Spirits,1964,Broadway,Martin and Gray,,https://en.wikipedia.org/wiki/High_Spirits_(musical)
755,The Hobbit,1977,Television musical,Romeo Muller,,https://en.wikipedia.org/wiki/The_Hobbit_(1977_film)
756,The Hoboken Chicken Emergency,1988,Off-Off-Broadway,Daniel Pinkwater,,
757,Hold Everything!,1928,Broadway,De Sylva and John McGowan,,https://en.wikipedia.org/wiki/Hold_Everything!
758,"Holiday Inn

+ film (1942)

",2014,Broadway,Gordon Greenberg and Chad Hodge,,https://en.wikipedia.org/wiki/Holiday_Inn_(musical)
759,Holy Musical B@man!,2012,Off-Off-Broadway,Matt Lang and Nick Lang,,https://en.wikipedia.org/wiki/Holy_Musical_B@man!
760,Home Fires,2014,British Musical,Paul Flynn,,
761,Honk!,1993,Off-West End,Drewe,,https://en.wikipedia.org/wiki/Honk!
762,Hooray for What!,1937,Broadway,Howard Lindsay and Russel Crouse,,https://en.wikipedia.org/wiki/Hooray_for_What!
763,The Hot Mikado,1939,Broadway,Mike Todd,Based on Gilbert and Sullivan's The Mikado.,https://en.wikipedia.org/wiki/The_Hot_Mikado_(1939_production)
764,House of Flowers,1954,Broadway,Capote,,https://en.wikipedia.org/wiki/House_of_Flowers_(musical)
765,"How Now, Dow Jones",1967,Broadway,Max Shulman,,https://en.wikipedia.org/wiki/How_Now _Dow_Jones
766,How to Eat Like a Child,1981,Television musical,Judith Kahan,,https://en.wikipedia.org/wiki/How_to_Eat_Like_a_Child
767,How to Succeed in Business Without Really Trying,1961,Broadway,"Abe Burrows, Jack Weinstock and Willie Gilbert","Notable songs: ""I Believe in You"" and ""Brotherhood of Man"".",https://en.wikipedia.org/wiki/How_to_Succeed_in_Business_Without_Really_Trying_(musical)
768,Hoy No Me Puedo Levantar,2004,Spanish musical,David Serrano,,https://en.wikipedia.org/wiki/Hoy_No_Me_Puedo_Levantar
769,The Adventures of Huckleberry Finn,1974,Musical film,Sherman and Sherman,Based on Mark Twain's The Adventures of Huckleberry Finn.,https://en.wikipedia.org/wiki/Huckleberry_Finn_(1974_film)
770,The Human Comedy,1984,Broadway,Dumaresq,,https://en.wikipedia.org/wiki/The_Human_Comedy_(musical)
771,The Hunchback of Notre Dame,1996,Musical Animated film,"Tab Murphy, Irene Mecchi, Bob Tzudiker, Noni White, and Jonathan Roberts",Based on The Hunchback of Notre Dame by Victor Hugo,https://en.wikipedia.org/wiki/The_Hunchback_of_Notre_Dame_(1996_film)
772,The Hunting of the Snark,1991,West End,Batt,Based on Lewis Carroll's poem The Hunting of the Snark Notable song: The Snooker Song (Used as theme music for the TV show Big Break).,https://en.wikipedia.org/wiki/The_Hunting_of_the_Snark_(musical)
773,I and Albert,1972,West End,Jay Presson Allen,,https://en.wikipedia.org/wiki/I_and_Albert
774,I Can Get It for You Wholesale,1962,Broadway,Jerome Weidman,,https://en.wikipedia.org/wiki/I_Can_Get_It_for_You_Wholesale
775,I Can't Sing! The X Factor Musical,2014,West End,Hill,,https://en.wikipedia.org/wiki/I_Can%27t_Sing!_The_X_Factor_Musical
776,I Could Go on Singing,1963,Musical film,Robert Dozier,,
777,I Do! I Do!,1966,Broadway,Jones,,https://en.wikipedia.org/wiki/I_Do!_I_Do!
778,I Don't <3 u no More,2010,Off-Broadway,Taylor,,
779,I Love My Wife,1977,Broadway,Stewart,,https://en.wikipedia.org/wiki/I_Love_My_Wife
780,I Love You Because,2006,Off-Broadway,Cunningham,,https://en.wikipedia.org/wiki/I_Love_You_Because
781,"I Love You, You're Perfect, Now Change",1996,Off-Broadway,DiPietro,,https://en.wikipedia.org/wiki/I_Love_You _You%27re_Perfect _Now_Change
782,I Married an Angel,1938,Broadway,Rodgers and Hart,,https://en.wikipedia.org/wiki/I_Married_an_Angel
783,Idol: The Musical,2007,Off-Broadway,Todd Ellis,Based on the popular TV show American Idol.,https://en.wikipedia.org/wiki/Idol:_The_Musical
784,If/Then,2014,Broadway,Yorkey,,https://en.wikipedia.org/wiki/If/Then
785,Illya Darling,1967,Broadway,Jules Dassin,,https://en.wikipedia.org/wiki/Illya_Darling
786,Imagine Tap!,2006,Off-Broadway revue,N/A,,https://en.wikipedia.org/wiki/Imagine_Tap
787,Imagine This,2008,West End,Glenn Berenbeim,,https://en.wikipedia.org/wiki/Imagine_This
788,The Immigrant,2004,Off-Broadway,Mark Harelik,"Based on Harelik's play, The Immigrant.",https://en.wikipedia.org/wiki/The_Immigrant_(musical)
789,In Dahomey,1903,Broadway,Jesse A. Shipp,,https://en.wikipedia.org/wiki/In_Dahomey
790,In the Heights,2008,Broadway,Quiara Alegría Hudes,,https://en.wikipedia.org/wiki/In_the_Heights
791,In Transit,2016,Broadway,"Anderson-Lopez, Ford, Kaplan, Wordsworth",This is an a cappella musical,https://en.wikipedia.org/wiki/In_Transit_(musical)
792,In Trousers,1979,Off-Broadway,Finn,,https://en.wikipedia.org/wiki/In_Trousers
793,Infertility: The Musical That's Hard to Conceive,2007,Off-Broadway,Neuner,,
794,"Into the Woods

+ film (2014)

",1987,Broadway,James Lapine,"Notable songs: ""No One is Alone"" and ""Children Will Listen"".",https://en.wikipedia.org/wiki/Into_the_Woods
795,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,Animated musical film,"Thomas Bangalter, Guy-Manuel de Homem-Christo, Cédric Hervet and Leiji Matsumoto",,https://en.wikipedia.org/wiki/Interstella_5555:_The_5tory_of_the_5ecret_5tar_5ystem
796,Irene,1919,Broadway,James Montgomery and Joseph Stein,,https://en.wikipedia.org/wiki/Irene_(musical)
797,Irma La Douce,1956,French musical,Breffort,,https://en.wikipedia.org/wiki/Irma_La_Douce_(musical)
798,Is there life after high school?,1982,Broadway,Jeffrey Kindley,,https://en.wikipedia.org/wiki/Is_there_life_after_high_school%3F
799,It Ain't Nothin' But the Blues,1999,Off-Broadway revue,"Charles Bevel, Lita Gaithers, Randal Myler, Ron Taylor and Dan Wheetman",,https://en.wikipedia.org/wiki/It_Ain%27t_Nothin%27_But_the_Blues
800,Jackpot,1944,Broadway,"Guy Bolton, Sidney Sheldon and Ben Roberts",,https://en.wikipedia.org/wiki/Jackpot_(musical)
801,Jacques Brel is Alive and Well and Living in Paris,1968,Off-Broadway revue,Blau and Shuman,,https://en.wikipedia.org/wiki/Jacques_Brel_is_Alive_and_Well_and_Living_in_Paris
802,Jamaica,1957,Broadway,Harburg and Fred Saidy,,https://en.wikipedia.org/wiki/Jamaica_(musical)
803,James Joyce's The Dead,1998,Broadway,Nelson,,https://en.wikipedia.org/wiki/James_Joyce%27s_The_Dead
804,Jane Eyre,2000,Broadway,John Caird,Based on Jane Eyre by Charlotte Brontë.,https://en.wikipedia.org/wiki/Jane_Eyre_(musical)
805,Jekyll and Hyde,1997,Broadway,Bricusse,,https://en.wikipedia.org/wiki/Jekyll_and_Hyde_(musical)
806,Jelly's Last Jam,1992,Broadway,George C. Wolfe,,https://en.wikipedia.org/wiki/Jelly%27s_Last_Jam
807,Jerico-Jim Crow,1964,Off-Broadway,William Hairston and Langston Hughes,,https://en.wikipedia.org/wiki/Jerico-Jim_Crow
808,Jerome Robbins' Broadway,1989,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Jerome_Robbins%27_Broadway
809,Jerry Springer: The Opera,2003,West End,Thomas and Lee,Based on the television show The Jerry Springer Show.,https://en.wikipedia.org/wiki/Jerry_Springer:_The_Opera
810,Jerry's Girls,1985,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Jerry%27s_Girls
811,"Jersey Boys

+ film (2014)

",2005,Broadway Jukebox musical,Marshall Brickman and Rick Elice,,https://en.wikipedia.org/wiki/Jersey_Boys
812,"Jesus Christ Superstar

+ film (1973)

",1971,Broadway,Rice,"Notable songs: ""I Don't Know How to Love Him"", ""Everything's Alright"" and ""Gethsemane"".",https://en.wikipedia.org/wiki/Jesus_Christ_Superstar
813,Jo,1964,Off-Broadway,,,
814,john & jen,1995,Off-Broadway,Lippa and Greenwald,,https://en.wikipedia.org/wiki/John_%26_Jen
815,John Henry,1940,Broadway,Bradford,,https://en.wikipedia.org/wiki/John_Henry_(musical)
816,Johnny Johnson,1936,Broadway,Green,"Based on Jaroslav Hašek's novel, The Good Soldier Švejk.",https://en.wikipedia.org/wiki/Johnny_Johnson_(musical)
817,Johnny Pye and the Fool-Killer,1993,Off-Broadway,Courts and Germain,,https://en.wikipedia.org/wiki/Johnny_Pye_and_the_Fool-Killer
818,John Paul Jones,2001,Scottish musical,Julian Wagstaff and Joel Jenkins,Based on the life of the Scots-born naval captain and hero of the American Revolution,
819,Jolly Jerome,1928,Off-Broadway,,,
820,Jonah,1992,Concert musical,Woldin,,
821,"Joseph and the Amazing Technicolor Dreamcoat

+ film (1999)

",1968,West End,Rice,"Notable songs: ""Any Dream Will Do"" and ""Close Every Door"".",https://en.wikipedia.org/wiki/Joseph_and_the_Amazing_Technicolor_Dreamcoat
822,Joseph McCarthy is Alive and Living in Dade County,1977,Off-Broadway,Scantlin,,
823,Juan Darién,1996,Broadway,Goldenthal and Julie Taymor,,
824,Jubilee,1935,Broadway,Moss Hart,,https://en.wikipedia.org/wiki/Jubilee_(musical)
825,Jumbo,1935,Broadway musical,Ben Hecht and Charles MacArthur,,https://en.wikipedia.org/wiki/Jumbo_(musical)
826,Jump for Joy,1941,Off-Broadway revue,N/A,Aimed at Broadway but closed out of town in Los Angeles.,
827,The Jungle Book,1967,Musical Animated film,Larry Clemmons,,https://en.wikipedia.org/wiki/The_Jungle_Book_(1967_film)
828,Juno,1959,Broadway,Joseph Stein,,https://en.wikipedia.org/wiki/Juno_(musical)
829,Kean,1961,Broadway,Peter Stone,,https://en.wikipedia.org/wiki/Kean_(musical)
830,Keating!,2007,Australian musical,Bennetto,Portrays the political career of former Australian Prime Minister Paul Keating.,https://en.wikipedia.org/wiki/Keating!
831,Kelly,1965,Broadway,Lawrence,Never officially opened Broadway.,https://en.wikipedia.org/wiki/Kelly_(musical)
832,The Kid,2010,Off-Broadway,Michael Zam,Based on the memoir by Dan Savage.,https://en.wikipedia.org/wiki/The_Kid_(musical)
833,"The King and I

+ film (1956)

",1951,Broadway,Hammerstein II,"Notable songs: ""Shall We Dance"", ""I Whistle a Happy Tune"" and ""Getting to Know You"".",https://en.wikipedia.org/wiki/The_King_and_I
834,King David,1997,Broadway,Rice,,https://en.wikipedia.org/wiki/King_David_(musical)
835,Kinky Boots,2013,Broadway,Harvey Fierstein,Based on the 2005 film version.,https://en.wikipedia.org/wiki/Kinky_Boots_(musical)
836,Kismet,1953,Broadway,Charles Lederer and Luther Davis,"Notable song: ""Stranger in Paradise"".",https://en.wikipedia.org/wiki/Kismet_(musical)
837,Kiss of the Spider Woman,1993,Broadway,Terrence McNally,,https://en.wikipedia.org/wiki/Kiss_of_the_Spider_Woman_(musical)
838,"Kiss Me, Kate

+ film (1953)

",1948,Broadway,Samuel and Bella Spewack,"Notable song: ""Too Darn Hot"".",https://en.wikipedia.org/wiki/Kiss_Me _Kate
839,Kissing Time,1919,Broadway,Bolton and Wodehouse,,https://en.wikipedia.org/wiki/Kissing_Time
840,Knickerbocker Holiday,1938,Broadway,Anderson,"Notable songs: ""September Song"" and ""It Never Was You"".",https://en.wikipedia.org/wiki/Knickerbocker_Holiday
841,Kristina från Duvemåla,1995,Swedish musical,Ulvaeus,,https://en.wikipedia.org/wiki/Kristina_fr%C3%A5n_Duvem%C3%A5la
842,A Kurt Weill Cabaret,1963,Off-Broadway,N/A,,https://en.wikipedia.org/wiki/A_Kurt_Weill_Cabaret
843,Kronborg: 1582,1974,Canadian musical,Jones,Based on William Shakespeare's Hamlet.,https://en.wikipedia.org/wiki/Rockabye_Hamlet
844,Kwamina,1961,Broadway,Robert Alan Aurthur,,https://en.wikipedia.org/wiki/Kwamina
845,Labyrinth,1986,Musical film,Terry Jones,,https://en.wikipedia.org/wiki/Labyrinth_(film)
846,La Cage aux Folles,1983,Broadway,Harvey Fierstein,,https://en.wikipedia.org/wiki/La_Cage_aux_Folles_(musical)
847,Ladies First,1918,Broadway revue,Smith,Featuring songs by James Brockmann and James Kendl.,
848,Lady and the Tramp,1955,Musical Animated film,"Erdman Penner, Joe Rinaldi, Ralph Wright, and Don DaGradi","Notable songs: ""The Siamese Cat Song"", ""He's a Tramp"" and ""Bella Notte"".",https://en.wikipedia.org/wiki/Lady_and_the_Tramp
849,"Lady, Be Good",1924,Broadway,Guy Bolton and Fred Thompson,,https://en.wikipedia.org/wiki/Lady _Be_Good_(musical)
850,The Lady Comes Across,1942,Broadway,Fred Thompson and Dawn Powell,,
851,"Lady in the Dark

+ film (1944)

",1941,Broadway,Moss Hart,"Notable songs: ""Tschaikowsky (and Other Russians)"", ""My Ship"" and ""The Saga of Jenny"".",https://en.wikipedia.org/wiki/Lady_in_the_Dark
852,La La Land,2016,Musical film,Damien Chazelle,"Notable songs ""City of Stars"" and ""Audition (The Fools Who Dream)""",https://en.wikipedia.org/wiki/La_La_Land_(film)
853,La Révolution Française,1973,French musical,Boublil and Rivière,,https://en.wikipedia.org/wiki/La_R%C3%A9volution_Fran%C3%A7aise_(rock_opera)
854,The Last Empress,1995,Korean musical,Mun-Yol Yi,,https://en.wikipedia.org/wiki/The_Last_Empress_(musical)
855,"The Last Five Years

+ film (2014)

",2003,Off-Broadway,Brown,"Notable songs: ""Still Hurting"" and ""I Can Do Better Than That"".",https://en.wikipedia.org/wiki/The_Last_Five_Years
856,The Last Ship,2014,Broadway,John Logan and Brian Yorkey,,
857,The Last Session,1997,Off-Broadway,Jim Brochu,,https://en.wikipedia.org/wiki/The_Last_Session
858,Laughing Room Only,2003,Broadway,Dennis Blair and Digby Wolfe,,
859,Leader of the Pack,1985,Broadway revue,Anne Beatts,,https://en.wikipedia.org/wiki/Leader_of_the_Pack_(musical)
860,Leben ohne Chris,2009,German musical,Lund,,https://en.wikipedia.org/wiki/Leben_ohne_Chris
861,Legally Blonde,2007,Broadway,Heather Hach,"Notable songs: ""Omigod You Guys"", ""Ireland"" and ""So Much Better"".",https://en.wikipedia.org/wiki/Legally_Blonde_(musical)
862,Legs Diamond,1989,Broadway,Harvey Fierstein and Charles Suppon,,https://en.wikipedia.org/wiki/Legs_Diamond_(musical)
863,Lend Me a Tenor,2011,West End,Sham,,https://en.wikipedia.org/wiki/Lend_Me_A_Tenor_(musical)
864,Lennon,2005,Broadway,Don Scardino,,https://en.wikipedia.org/wiki/Lennon_(musical)
865,"Leonard Sillman's New Faces of 1952

+ film (1954)

",1952,Broadway revue,N/A,"Notable song: ""Boston Beguine"".",https://en.wikipedia.org/wiki/New_Faces_of_1952
866,"Les Misérables

+ film (2012)

",1985,West End,"Schönberg, Boublil, Trevor Nunn, and John Caird","Notable songs: ""I Dreamed a Dream"", ""On My Own"" and ""Do You Hear the People Sing?"".",https://en.wikipedia.org/wiki/Les_Mis%C3%A9rables_(musical)
867,Lestat,2006,Broadway,Linda Woolverton,Based on the vampire novels of Anne Rice.,https://en.wikipedia.org/wiki/Lestat_(musical)
868,Let It Ride,1961,Broadway,Abram S. Ginnes,,https://en.wikipedia.org/wiki/Let_It_Ride_(musical)
869,Let My People Come,1974,Broadway,"Wilson, Jr.",,https://en.wikipedia.org/wiki/Let_My_People_Come
870,Letters from Lehrer,2006,Canadian musical,Richard Greenblatt,,https://en.wikipedia.org/wiki/Letters_from_Lehrer
871,Die letzte Kommune,2013,German musical,Lund,,https://en.wikipedia.org/wiki/Die_letzte_Kommune
872,The Lieutenant,1975,Broadway,"Curty, Scharfman, and Strand",,https://en.wikipedia.org/wiki/The_Lieutenant_(musical)
873,The Life,1997,Broadway,"David Newman, Gasman, and Coleman",,https://en.wikipedia.org/wiki/The_Life_(musical)
874,The Life and Adventures of Nicholas Nickleby,1980,West End,David Edgar,,https://en.wikipedia.org/wiki/The_Life_and_Adventures_of_Nicholas_Nickleby_(play)
875,Life Begins at 8:40,1934,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Life_Begins_at_8:40
876,The Lightning Thief: The Percy Jackson Musical,2017,Off-Broadway,Joe Tracz,Based on the book Percy Jackson and The Lightning Thief by Rick Riordan,https://en.wikipedia.org/wiki/The_Lightning_Thief:_The_Percy_Jackson_Musical
877,The Light in the Piazza,2005,Broadway,Craig Lucas,,https://en.wikipedia.org/wiki/The_Light_in_the_Piazza_(musical)
878,The Light Princess,2013,Royal National Theatre,Samuel Adamson,,https://en.wikipedia.org/wiki/The_Light_Princess
879,Liberty: The Siege of The Alamo,2003,Off-Off-Broadway,Taylor,,https://en.wikipedia.org/wiki/Liberty:_The_Siege_of_The_Alamo
880,The Likes of Us,1965,Off-West End,Leslie Thomas,,https://en.wikipedia.org/wiki/The_Likes_of_Us
881,"Li'l Abner

+ film (1959)

",1956,Broadway,Norman Panama and Melvin Frank,,https://en.wikipedia.org/wiki/Li%27l_Abner_(musical)
882,"The Lion King

+ film (1994)

",1997,Broadway,Roger Allers and Irene Mecchi,"Based on the film of the same name. Notable songs: ""The Circle of Life"", ""Hakuna Matata"" and ""Can You Feel the Love Tonight"".",https://en.wikipedia.org/wiki/The_Lion_King_(musical)
